Overall: [SUCCESS: 41, SUCCESS_SYMB: 41, SUCCESS_TRANS: 220, FAILURE: 172, STARTED_TEST_CASES: 249, SKIPPED: 15, DEFINITIONS: 1, IGNORE: 48, MISSING: 27, ERROR: 9] for test expression: (#LHS)-(#RHS)
[Simple Simplify: ON, EXPonential Conversion (ConvEXP): ON, HYPergeometric Conversion (ConvHYP): ON, Expansion (EXP): ON, Expansion via EXP (EXP+EXP): ON, Expansion via HYP (EXP+HYP): ON]
7345 [http://dlmf.nist.gov/22.13.E6]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7346 [http://dlmf.nist.gov/22.13.E7]: Successful [Simple: 0, ConvEXP: 0, ConvHYP: 0, EXP: 0, EXP+EXP: 0, EXP+HYP: 0]
7347 [http://dlmf.nist.gov/22.13.E8]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7348 [http://dlmf.nist.gov/22.13.E9]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7349 [http://dlmf.nist.gov/22.13.E10]: Successful [Simple: 0, ConvEXP: 0, ConvHYP: 0, EXP: 0, EXP+EXP: 0, EXP+HYP: 0]
7350 [http://dlmf.nist.gov/22.13.E11]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7351 [http://dlmf.nist.gov/22.13.E12]: Successful [Simple: 0, ConvEXP: 0, ConvHYP: 0, EXP: 0, EXP+EXP: 0, EXP+HYP: 0]
7352 [http://dlmf.nist.gov/22.13.E13]: Successful [Simple: 0, ConvEXP: 0, ConvHYP: 0, EXP: 0, EXP+EXP: 0, EXP+HYP: 0]
7353 [http://dlmf.nist.gov/22.13.E14]: Successful [Simple: 0, ConvEXP: 0, ConvHYP: 0, EXP: 0, EXP+EXP: 0, EXP+HYP: 0]
7354 [http://dlmf.nist.gov/22.13.E15]: Successful [Simple: 0, ConvEXP: 0, ConvHYP: 0, EXP: 0, EXP+EXP: 0, EXP+HYP: 0]
7355 [http://dlmf.nist.gov/22.13.E16]: Successful [Simple: 0, ConvEXP: 0, ConvHYP: 0, EXP: 0, EXP+EXP: 0, EXP+HYP: 0]
7356 [http://dlmf.nist.gov/22.13.E17]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7357 [http://dlmf.nist.gov/22.13.E18]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7358 [http://dlmf.nist.gov/22.13.E19]: Successful [Simple: 0, ConvEXP: 0, ConvHYP: 0, EXP: 0, EXP+EXP: 0, EXP+HYP: 0]
7359 [http://dlmf.nist.gov/22.13.E20]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7360 [http://dlmf.nist.gov/22.13.E21]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7361 [http://dlmf.nist.gov/22.13.E22]: Successful [Simple: 0, ConvEXP: 0, ConvHYP: 0, EXP: 0, EXP+EXP: 0, EXP+HYP: 0]
7362 [http://dlmf.nist.gov/22.13.E23]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7363 [http://dlmf.nist.gov/22.13.E24]: Successful [Simple: 0, ConvEXP: 0, ConvHYP: 0, EXP: 0, EXP+EXP: 0, EXP+HYP: 0]
7364 [http://dlmf.nist.gov/22.14.E1]: Successful [Simple: 0, ConvEXP: 0, ConvHYP: 0, EXP: 0, EXP+EXP: 0, EXP+HYP: 0]
7365 [http://dlmf.nist.gov/22.14.E2]: Error - (LaTeX -> Maple) No translation possible for given token: Cannot extract information from feature set: \Acos [\Acos]
7366 [http://dlmf.nist.gov/22.14.E3]: Error - (LaTeX -> Maple) No translation possible for given token: Cannot extract information from feature set: \Asin [\Asin]
7366-a [http://dlmf.nist.gov/22.14.E3]: Error - (LaTeX -> Maple) No translation possible for given token: Cannot extract information from feature set: \Asin [\Asin]
7367 [http://dlmf.nist.gov/22.14.E4]: Successful [Simple: 0, ConvEXP: 0, ConvHYP: 0, EXP: 0, EXP+EXP: 0, EXP+HYP: 0]
7368 [http://dlmf.nist.gov/22.14.E5]: Error - (LaTeX -> Maple) No translation possible for given token: Cannot extract information from feature set: \Asin [\Asin]
7369 [http://dlmf.nist.gov/22.14.E6]: Error - (LaTeX -> Maple) No translation possible for given token: Cannot extract information from feature set: \Acos [\Acos]
7370 [http://dlmf.nist.gov/22.14.E7]: Successful [Simple: 0, ConvEXP: 0, ConvHYP: 0, EXP: 0, EXP+EXP: 0, EXP+HYP: 0]
7371 [http://dlmf.nist.gov/22.14.E8]: Successful [Simple: 0, ConvEXP: 0, ConvHYP: 0, EXP: 0, EXP+EXP: 0, EXP+HYP: 0]
7372 [http://dlmf.nist.gov/22.14.E9]: Successful [Simple: 0, ConvEXP: 0, ConvHYP: 0, EXP: 0, EXP+EXP: 0, EXP+HYP: 0]
7373 [http://dlmf.nist.gov/22.14.E10]: Successful [Simple: 0, ConvEXP: 0, ConvHYP: 0, EXP: 0, EXP+EXP: 0, EXP+HYP: 0]
7374 [http://dlmf.nist.gov/22.14.E11]: Successful [Simple: 0, ConvEXP: 0, ConvHYP: 0, EXP: 0, EXP+EXP: 0, EXP+HYP: 0]
7375 [http://dlmf.nist.gov/22.14.E12]: Successful [Simple: 0, ConvEXP: 0, ConvHYP: 0, EXP: 0, EXP+EXP: 0, EXP+HYP: 0]
7376 [http://dlmf.nist.gov/22.14.E13]: Successful [Simple: 0, ConvEXP: 0, ConvHYP: 0, EXP: 0, EXP+EXP: 0, EXP+HYP: 0]
7377 [http://dlmf.nist.gov/22.14.E14]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7378 [http://dlmf.nist.gov/22.14.E15]: Successful [Simple: 0, ConvEXP: 0, ConvHYP: 0, EXP: 0, EXP+EXP: 0, EXP+HYP: 0]
7379 [http://dlmf.nist.gov/22.14.E16]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7380 [http://dlmf.nist.gov/22.14.E17]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7381 [http://dlmf.nist.gov/22.14.E18]: Error - java.lang.NullPointerException [7381: \int_{0}^{\compellintKk@{k}}\ln@{\Jacobielldnk@{t}{k}}\diff{t} EQUAL \tfrac{1}{2}\!\compellintKk@{k}\ln@@{k^{\prime}}; http://dlmf.nist.gov/22.14.E18]
7382 [http://dlmf.nist.gov/22.15.E1]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7383 [http://dlmf.nist.gov/22.15.E2]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7384 [http://dlmf.nist.gov/22.15.E3]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7385 [https://dlmf.nist.gov/22.15#Ex1]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7386 [https://dlmf.nist.gov/22.15#Ex2]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7387 [https://dlmf.nist.gov/22.15#Ex3]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7388 [http://dlmf.nist.gov/22.15.E5]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7388-a [http://dlmf.nist.gov/22.15.E5]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7389 [http://dlmf.nist.gov/22.15.E6]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7389-a [http://dlmf.nist.gov/22.15.E6]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7390 [http://dlmf.nist.gov/22.15.E7]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7390-a [http://dlmf.nist.gov/22.15.E7]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7391 [http://dlmf.nist.gov/22.15.E8]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7392 [http://dlmf.nist.gov/22.15.E9]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7392-a [http://dlmf.nist.gov/22.15.E9]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7393 [http://dlmf.nist.gov/22.15.E10]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7393-a [http://dlmf.nist.gov/22.15.E10]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7395 [http://dlmf.nist.gov/22.15.E12]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7396 [http://dlmf.nist.gov/22.15.E13]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7400 [http://dlmf.nist.gov/22.15.E17]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7402 [http://dlmf.nist.gov/22.15.E19]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7403 [http://dlmf.nist.gov/22.15.E20]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7404 [http://dlmf.nist.gov/22.15.E21]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7406 [http://dlmf.nist.gov/22.15.E23]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7407: Skipped - Unable to analyze test case.
7408 [http://dlmf.nist.gov/22.16.E1]: Error - (LaTeX -> Maple) No translation possible for given token: Cannot extract information from feature set: \Asin [\Asin]
7409 [http://dlmf.nist.gov/22.16.E2]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7410 [http://dlmf.nist.gov/22.16.E3]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7411 [http://dlmf.nist.gov/22.16.E4]: Successful [Simple: 0, ConvEXP: 0, ConvHYP: 0, EXP: 0, EXP+EXP: 0, EXP+HYP: 0]
7412 [http://dlmf.nist.gov/22.16.E5]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7416 [http://dlmf.nist.gov/22.16.E9]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7417 [http://dlmf.nist.gov/22.16.E10]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7418 [http://dlmf.nist.gov/22.16.E11]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7419 [http://dlmf.nist.gov/22.16.E12]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7419-a [http://dlmf.nist.gov/22.16.E12]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7420 [http://dlmf.nist.gov/22.16.E13]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7420-a [http://dlmf.nist.gov/22.16.E13]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7421 [http://dlmf.nist.gov/22.16.E14]: Error - (LaTeX -> Maple) No translation possible for given token: Cannot extract information from feature set: \JacobiEpsilonk [\JacobiEpsilonk]
7422 [https://dlmf.nist.gov/22.16#Ex1]: Error - (LaTeX -> Maple) No translation possible for given token: Cannot extract information from feature set: \JacobiEpsilonk [\JacobiEpsilonk]
7423 [http://dlmf.nist.gov/22.16.E15]: Error - (LaTeX -> Maple) No translation possible for given token: Cannot extract information from feature set: \JacobiEpsilonk [\JacobiEpsilonk]
7424 [http://dlmf.nist.gov/22.16.E16]: Error - (LaTeX -> Maple) No translation possible for given token: Cannot extract information from feature set: \JacobiEpsilonk [\JacobiEpsilonk]
7425 [http://dlmf.nist.gov/22.16.E17]: Error - (LaTeX -> Maple) No translation possible for given token: Cannot extract information from feature set: \JacobiEpsilonk [\JacobiEpsilonk]
7426 [http://dlmf.nist.gov/22.16.E18]: Error - (LaTeX -> Maple) No translation possible for given token: Cannot extract information from feature set: \JacobiEpsilonk [\JacobiEpsilonk]
7427 [http://dlmf.nist.gov/22.16.E19]: Error - (LaTeX -> Maple) No translation possible for given token: Cannot extract information from feature set: \JacobiEpsilonk [\JacobiEpsilonk]
7428 [http://dlmf.nist.gov/22.16.E20]: Error - (LaTeX -> Maple) No translation possible for given token: Cannot extract information from feature set: \JacobiEpsilonk [\JacobiEpsilonk]
7429 [http://dlmf.nist.gov/22.16.E21]: Error - (LaTeX -> Maple) No translation possible for given token: Cannot extract information from feature set: \JacobiEpsilonk [\JacobiEpsilonk]
7430 [http://dlmf.nist.gov/22.16.E22]: Error - (LaTeX -> Maple) No translation possible for given token: Cannot extract information from feature set: \JacobiEpsilonk [\JacobiEpsilonk]
7431 [http://dlmf.nist.gov/22.16.E23]: Error - (LaTeX -> Maple) No translation possible for given token: Cannot extract information from feature set: \JacobiEpsilonk [\JacobiEpsilonk]
7432 [http://dlmf.nist.gov/22.16.E24]: Error - (LaTeX -> Maple) No translation possible for given token: Cannot extract information from feature set: \JacobiEpsilonk [\JacobiEpsilonk]
7433 [http://dlmf.nist.gov/22.16.E25]: Error - (LaTeX -> Maple) No translation possible for given token: Cannot extract information from feature set: \JacobiEpsilonk [\JacobiEpsilonk]
7434 [http://dlmf.nist.gov/22.16.E26]: Error - (LaTeX -> Maple) No translation possible for given token: Cannot extract information from feature set: \JacobiEpsilonk [\JacobiEpsilonk]
7435 [http://dlmf.nist.gov/22.16.E27]: Error - (LaTeX -> Maple) No translation possible for given token: Cannot extract information from feature set: \JacobiEpsilonk [\JacobiEpsilonk]
7436 [http://dlmf.nist.gov/22.16.E28]: Error - (LaTeX -> Maple) No translation possible for given token: Cannot extract information from feature set: \JacobiEpsilonk [\JacobiEpsilonk]
7437 [http://dlmf.nist.gov/22.16.E29]: Error - (LaTeX -> Maple) No translation possible for given token: Cannot extract information from feature set: \JacobiEpsilonk [\JacobiEpsilonk]
7438 [http://dlmf.nist.gov/22.16.E30]: Error - (LaTeX -> Maple) No translation possible for given token: Cannot extract information from feature set: \JacobiEpsilonk [\JacobiEpsilonk]
7439 [http://dlmf.nist.gov/22.16.E31]: Error - (LaTeX -> Maple) No translation possible for given token: Cannot extract information from feature set: \JacobiEpsilonk [\JacobiEpsilonk]
7440 [http://dlmf.nist.gov/22.16.E32]: Error - (LaTeX -> Maple) No translation possible for given token: Cannot extract information from feature set: \JacobiEpsilonk [\JacobiEpsilonk]
7441 [http://dlmf.nist.gov/22.16.E33]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7442 [http://dlmf.nist.gov/22.16.E34]: Successful [Simple: 0, ConvEXP: 0, ConvHYP: 0, EXP: 0, EXP+EXP: 0, EXP+HYP: 0]
7443 [http://dlmf.nist.gov/22.17.E1]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7444 [http://dlmf.nist.gov/22.17.E2]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7445 [http://dlmf.nist.gov/22.17.E3]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7446 [http://dlmf.nist.gov/22.17.E4]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7449 [http://dlmf.nist.gov/22.17.E6]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7450 [http://dlmf.nist.gov/22.17.E7]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7451 [http://dlmf.nist.gov/22.17.E8]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7453 [https://dlmf.nist.gov/22.18#Ex1]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7454 [https://dlmf.nist.gov/22.18#Ex2]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7455 [http://dlmf.nist.gov/22.18.E3]: Error - (LaTeX -> Maple) No translation possible for given token: Cannot extract information from feature set: \JacobiEpsilonk [\JacobiEpsilonk]
7456 [http://dlmf.nist.gov/22.18.E4]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7457 [http://dlmf.nist.gov/22.18.E5]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7458 [https://dlmf.nist.gov/22.18#Ex3]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7459 [https://dlmf.nist.gov/22.18#Ex4]: Error - (LaTeX -> Maple) The current implementation is wrong: Wrong translation method used. You have to specify an open bracket to translate it like a sequence.
7463 [http://dlmf.nist.gov/22.19.E1]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7464 [http://dlmf.nist.gov/22.19.E2]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7465 [http://dlmf.nist.gov/22.19.E3]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7466 [http://dlmf.nist.gov/22.19.E4]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7468 [http://dlmf.nist.gov/22.19.E6]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7469 [http://dlmf.nist.gov/22.19.E7]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7470 [http://dlmf.nist.gov/22.19.E8]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7471 [http://dlmf.nist.gov/22.19.E9]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7477 [http://dlmf.nist.gov/22.20.E4]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7478 [https://dlmf.nist.gov/22.20#Ex4]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7479 [https://dlmf.nist.gov/22.20#Ex5]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
7480 [https://dlmf.nist.gov/22.20#Ex6]: Failure [Simple: NaN, ConvEXP: NaN, ConvHYP: NaN, EXP: NaN, EXP+EXP: NaN, EXP+HYP: NaN]
